review_id,prof_ID,rating,predicted_topic,review_clauses,similarity
74,1371,1.0,workload,missed the first assignment because i was moving.,[0.27 0.22 0.49]
74,1371,1.0,workload,did every assignment thereafter,[0.27 0.34 0.50]
74,1371,1.0,misc,and he had me dropped at midterms for not attending.,[0.18 0.24 0.23]
74,1371,1.0,instructional_effectiveness,does not give clear instructions and he doesn't seem to care at all about the students.,[0.35 0.33 0.33]
74,1371,1.0,misc,i get the impression he is one of those people that is miserable and wants everyone else to be miserable as well.,[0.04 0.01 -0.00]
75,1371,1.0,instructional_effectiveness,this professor has no concept of how to teach a class.,[0.43 0.30 0.37]
75,1371,1.0,misc,i should have read the warning signs.,[0.01 -0.02 -0.02]
75,1371,1.0,workload,"he waits until the refund date for classes to actually assign homework, his list of specifications took a full minute just to scroll through.",[0.32 0.28 0.38]
75,1371,1.0,fairness,he double deducts points because he lists them in different ways.,[0.15 0.26 0.10]
75,1371,1.0,misc,do not take.,[0.05 0.09 0.11]
75,1371,1.0,misc,he enjoys taking points off.,[0.18 0.15 0.07]
76,1371,1.0,instructional_effectiveness,horrible gives no help to students,[0.46 0.42 0.46]
76,1371,1.0,fairness,expects unrealistic levels of perfection on homework,[0.34 0.51 0.42]
77,1371,1.0,misc,i should have listened to the reviews on here!,[0.12 0.14 0.09]
77,1371,1.0,instructional_effectiveness,avoid this instructor at all cost!!,[0.40 0.31 0.37]
77,1371,1.0,workload,"i started the class, did my first assignment, got 4 out of 5 correct, and received a 50 percent grade!",[0.47 0.37 0.54]
77,1371,1.0,workload,unrealistic expectations from this instructor! dropped this class after the first quiz to get a refund.,[0.51 0.42 0.52]
78,1371,1.0,instructional_effectiveness,this teacher will not inspire you to be a better programmer.,[0.37 0.25 0.25]
78,1371,1.0,fairness,he takes pride in deducting as many points as possible.,[0.13 0.27 0.09]
78,1371,1.0,fairness,do you want to get 50 percent on an assignment because you forgot to comment the chapter assignment number and didn't use 100 percent correct naming conventions even though your program runs flawlessly?,[0.30 0.43 0.36]
78,1371,1.0,instructional_effectiveness,then this professor is for you.,[0.41 0.23 0.30]
79,1371,1.0,misc,should've listened to everyone on here.,[0.15 0.08 0.01]
79,1371,1.0,misc,not sure how this guy still has a job.,[0.07 0.05 0.15]
79,1371,1.0,workload,unreal requirements that would not apply in the real world.,[0.19 0.24 0.26]
79,1371,1.0,misc,"all based on what he wants to see, not what is logical.",[0.17 0.21 0.09]
79,1371,1.0,misc,"even if you're work is correct, it has to be done in his ridiculously specific manner in order, and you will still lose points.",[0.17 0.24 0.15]
79,1371,1.0,misc,avoid at all costs!,[0.04 0.01 0.08]
80,1371,1.0,misc,"both books outdated, one by 9 years.",[0.11 -0.00 0.04]
80,1371,1.0,workload,he did not explain his way on how to turn in assignments properly.,[0.33 0.34 0.38]
80,1371,1.0,instructional_effectiveness,explanation for everything is repetition of syllabus and reread.,[0.56 0.29 0.52]
80,1371,1.0,misc,4 open days is required to meet.,[0.05 0.09 0.16]
80,1371,1.0,instructional_effectiveness,he insulted students and scares students from giving instruction on discussion board.,[0.42 0.26 0.27]
80,1371,1.0,misc,the download is provided to him.,[0.10 0.00 0.01]
81,1371,1.0,instructional_effectiveness,horrible instructor!,[0.36 0.33 0.32]
81,1371,1.0,instructional_effectiveness,wish i had looked him up before taking his class.,[0.39 0.14 0.25]
81,1371,1.0,workload,change to another instructor immediately.,[0.32 0.32 0.37]
81,1371,1.0,fairness,deducts points like it's going out of style.,[0.08 0.27 0.07]
81,1371,1.0,instructional_effectiveness,fully functioning solutions with documentation deducted points for unclear technicalities.,[0.39 0.28 0.30]
82,1371,1.0,fairness,hands down worst teacher ever.,[0.38 0.41 0.28]
82,1371,1.0,misc,drop now!!,[-0.05 0.02 -0.02]
82,1371,1.0,fairness,he is not helpful and takes joy in handing out 0's.,[0.20 0.38 0.24]
82,1371,1.0,misc,consider yourself warned...,[0.05 -0.02 0.06]
83,1371,1.5,workload,drop this class immediately.,[0.24 0.22 0.31]
83,1371,1.5,instructional_effectiveness,absolutely will not teach anything that is not needed for the assignments.,[0.52 0.32 0.50]
83,1371,1.5,instructional_effectiveness,flat out said he wouldn't answer my question about something in the textbook because we wouldn't need it for any assignments.,[0.34 0.23 0.31]
83,1371,1.5,workload,you are better off buying the book and using stackoverflow for your questions.,[0.29 0.06 0.33]
84,1371,1.0,instructional_effectiveness,easily the worst teacher i've ever had.,[0.40 0.39 0.34]
84,1371,1.0,instructional_effectiveness,his idea of teaching was just read the book.,[0.47 0.21 0.28]
84,1371,1.0,fairness,he would look for any excuse to give 0's on assignments.,[0.24 0.44 0.37]
84,1371,1.0,workload,"i got one on the 1st assignment of the semester, not because it was late, but because i sent it as attachment in email instead using blackboard.",[0.18 0.26 0.35]
84,1371,1.0,misc,it seemed to me like he was only there to collect a paycheck.,[0.03 -0.02 0.04]
85,1371,1.5,instructional_effectiveness,warning by far the worst online teacher no communication skills,[0.45 0.31 0.34]
85,1371,1.5,misc,no desire to help,[0.17 0.06 0.15]
86,1371,1.5,instructional_effectiveness,showed his assignments and emails to it personnel i work with and was adivsed that his class wouldn't be of use in the real world.,[0.40 0.34 0.35]
87,769,4.0,instructional_effectiveness,"knows alot, the class is long and boring but she gives good notes.",[0.59 0.38 0.54]
88,769,5.0,instructional_effectiveness,"originally didn't enjoy this woman, however, she is unfortunately stuck with teaching the worst subject of all time..",[0.41 0.25 0.27]
88,769,5.0,instructional_effectiveness,"i like her alot as a person, she is very dry and not interested in what she's teaching, but who could blame her?",[0.34 0.23 0.21]
88,769,5.0,misc,give her a shot she's ok emoji,[-0.01 0.08 -0.02]
90,769,3.5,misc,one word.,[0.12 0.07 0.08]
90,769,3.5,misc,dry.,[0.06 0.04 0.08]
91,769,5.0,instructional_effectiveness,"great teacher, learned a lot from her class.",[0.52 0.33 0.32]
91,769,5.0,instructional_effectiveness,she is very helpful and is willing to meet with you after class if you are having trouble.,[0.49 0.26 0.36]
91,769,5.0,fairness,"though shes a very hard grader, she is reasonable.",[0.36 0.55 0.36]
91,769,5.0,workload,take her class only if you are willing to learn and work.,[0.34 0.24 0.35]
92,769,2.5,misc,very tough... not funny.,[0.10 0.15 0.16]
92,769,2.5,instructional_effectiveness,but i learned alot!,[0.37 0.19 0.29]
92,769,2.5,misc,overall not bad.,[0.16 0.19 0.15]
93,769,4.5,instructional_effectiveness,"very helpful, and she knows her stuff.",[0.45 0.17 0.22]
93,769,4.5,instructional_effectiveness,she is willing to help you with any questions you may have.,[0.30 0.06 0.14]
94,769,1.5,misc,boring as dirt,[0.17 0.10 0.18]
95,769,1.0,instructional_effectiveness,horrible professor,[0.35 0.30 0.30]
95,769,1.0,fairness,graded unfairly,[0.20 0.70 0.32]
95,769,1.0,fairness,will give you the same grade for projects based off your first project grade... bias toward girls.. terrible experience with her for building tech...,[0.39 0.44 0.43]
96,769,3.0,instructional_effectiveness,"talks like the shabby sheak lady on hgtv, ohmygod, informative, helpful, funny in dry way, but there were no handouts, she and charlie read from a freaking novel that they expected us to write down, 'scuse me, but i've got carpel tunnel!",[0.39 0.13 0.23]
96,769,3.0,misc,p'd me off!,[0.05 0.12 0.01]
97,769,5.0,instructional_effectiveness,"great professor to take, very professional.",[0.42 0.22 0.33]
98,769,4.5,misc,this was probably one of my favorite studios.,[0.07 -0.02 0.02]
98,769,4.5,instructional_effectiveness,lauren was very helpful and professional as well as working out details.,[0.43 0.28 0.24]
99,769,2.5,workload,don't get sick during semester.,[0.27 0.20 0.43]
99,769,2.5,misc,u'll get no sympathy.,[-0.06 0.11 0.09]
99,769,2.5,misc,"needs nu wardrobe, safari attire good thing she designs arch not clothing.",[0.05 0.02 0.05]
99,769,2.5,fairness,"bases grades on pers opinion, not ur work.",[0.33 0.63 0.46]
99,769,2.5,misc,best wishes if u get stuck with her.,[0.05 0.04 0.09]
107,303,4.0,instructional_effectiveness,pluss is hysterical and made comm research methods bearable.,[0.31 0.13 0.24]
107,303,4.0,workload,there are no surprises here and the final is just the four quizzes she gave throughout the semester.,[0.26 0.24 0.27]
107,303,4.0,misc,"of those four, she drops the lowest one.",[0.05 0.17 0.04]
107,303,4.0,workload,"there were 5 assignments, 5 quizzes including the final.",[0.30 0.41 0.52]
107,303,4.0,misc,the material can be dry but that's not on her.,[0.07 0.07 0.06]
107,303,4.0,workload,"she made a boring class fun, take her.",[0.33 0.27 0.35]
108,303,3.0,instructional_effectiveness,professor pluss is sweet and upbeat.,[0.36 0.21 0.14]
108,303,3.0,workload,her quizzes are about 40 questions.,[0.28 0.27 0.36]
108,303,3.0,misc,however she does drop the lowest of the 4.,[0.03 0.18 0.00]
108,303,3.0,workload,there is a group project and a final project.,[0.34 0.27 0.40]
108,303,3.0,workload,easy a if you study for the quizzes.,[0.25 0.34 0.48]
109,303,2.0,workload,i took her for research methods and had to drop her class half way.,[0.44 0.37 0.49]
109,303,2.0,fairness,nice lady but veryyyyy tough grader and gives you an f even if you do the work.,[0.32 0.54 0.41]
109,303,2.0,workload,i had 5 fs even though i did my work and gave everything on time usually gives 12 assignments and the final research project.,[0.19 0.38 0.47]
109,303,2.0,workload,the lectures are pretty long.,[0.52 0.21 0.52]
109,303,2.0,instructional_effectiveness,overall i do not reccomend.,[0.30 0.16 0.24]
110,303,1.5,fairness,"professor pluss grades assignments very harshly, even when you put effort into them.",[0.39 0.52 0.48]
110,303,1.5,instructional_effectiveness,not clear when explaining material and class is very boring.,[0.67 0.31 0.51]
111,303,4.0,instructional_effectiveness,i believe she has changed her teaching style since these last comments.,[0.38 0.27 0.20]
111,303,4.0,workload,"she's very into the class, but its just too much for a 110 course.",[0.38 0.43 0.44]
111,303,4.0,fairness,had to curve the mid term and final because the averages were 70s.,[0.17 0.43 0.31]
111,303,4.0,instructional_effectiveness,"she would be great for a higher level course, but you can definitely take an easier professor for this class.",[0.45 0.34 0.41]
112,303,5.0,instructional_effectiveness,great professor!,[0.43 0.21 0.23]
112,303,5.0,instructional_effectiveness,i love this class.,[0.49 0.29 0.40]
112,303,5.0,instructional_effectiveness,she sso helpful and teaches in an interesting way.,[0.56 0.24 0.30]
112,303,5.0,workload,the test and quiz was challenging,[0.46 0.38 0.58]
112,303,5.0,misc,but it was all good!,[-0.02 0.03 -0.06]
112,303,5.0,workload,study cause you will need to know your stuff!,[0.31 0.23 0.52]
112,303,5.0,instructional_effectiveness,very fun class.,[0.50 0.30 0.42]
113,303,5.0,instructional_effectiveness,she is a best professor.,[0.44 0.19 0.22]
113,303,5.0,workload,"we had 2 project, and 2 exam.",[0.47 0.33 0.60]
113,303,5.0,fairness,"i passed her class with a, a or b.",[0.34 0.47 0.39]
113,303,5.0,misc,i am not sure.,[-0.03 -0.05 -0.04]
113,303,5.0,instructional_effectiveness,"however, she is helpful.",[0.34 0.18 0.14]
113,303,5.0,workload,"if you need a good grade and want to take the course, i say take her class.",[0.41 0.38 0.43]
113,303,5.0,instructional_effectiveness,"she is helpful, and a great professor.",[0.50 0.21 0.27]
113,303,5.0,misc,trust me.,[0.02 0.03 0.00]
114,303,5.0,instructional_effectiveness,she's a great professor who give a fantastic introduction to the university.,[0.40 0.13 0.20]
114,303,5.0,misc,"if you have a chance to take her, go for it!",[-0.00 0.07 0.05]
115,303,5.0,misc,super nice lady,[0.07 0.03 -0.01]
115,303,5.0,workload,the class is super easy,[0.48 0.26 0.58]
116,303,4.5,workload,the easiest a i ever got.,[0.25 0.34 0.38]
116,303,4.5,workload,easiest grader at wpu.,[0.31 0.44 0.47]
116,303,4.5,workload,you're told what's going to be on the exams and speeches are graded more on effort and organization.,[0.46 0.43 0.49]
116,303,4.5,misc,"don't worry, you don't have to give a powel or obama like delivery.",[0.05 0.05 0.08]
117,303,5.0,instructional_effectiveness,i love this professor!,[0.40 0.20 0.20]
117,303,5.0,misc,profanity she is awesome.,[0.05 0.04 -0.06]
117,303,5.0,misc,definitly take her.,[-0.07 0.04 -0.03]
118,303,5.0,instructional_effectiveness,excellent professor and loves what she is teaching.,[0.48 0.24 0.26]
118,303,5.0,misc,she is very nice and willing to help.,[0.25 0.10 0.15]
118,303,5.0,misc,take her if you can!,[-0.08 -0.00 0.00]
118,303,5.0,workload,very pleasant working environment and very down to earth.,[0.25 0.12 0.29]
119,303,5.0,workload,easy a. short homework assignments due weeekly and easy midterm and final.,[0.40 0.46 0.61]
120,303,5.0,instructional_effectiveness,she is a very fair professor the material is easy and she makes it interesting.,[0.52 0.31 0.35]
120,303,5.0,workload,"no midterm just weekly homework assignments, a speech, and a few papers.",[0.36 0.33 0.58]
120,303,5.0,instructional_effectiveness,i had a lot of fun in the class,[0.50 0.31 0.40]
120,303,5.0,instructional_effectiveness,and i think she's a great instructor.,[0.37 0.20 0.16]
120,303,5.0,misc,very sweet!,[0.05 0.01 -0.01]
121,303,3.0,instructional_effectiveness,"very nice woman, but really isnt the teaching type.",[0.35 0.22 0.22]
121,303,3.0,instructional_effectiveness,"in a semester, we learned maybe...10 things total which she kept repeating over and over and over again...",[0.40 0.34 0.35]
121,303,3.0,workload,"she's pretty easy though, final, midterm, speech and a paper.",[0.38 0.42 0.62]
122,303,3.0,instructional_effectiveness,shes nice and occasionally has fun in class assignments but most of the time its just boring common sense material.,[0.43 0.34 0.35]
122,303,3.0,workload,tests are essays and study guides are very broad.,[0.44 0.32 0.53]
